kernel,cell,method,true_ratio,varied,replicates,seed,coverage,mc_se,excludes_one_rate,undefined_or_unbounded,median_width,interval_status
snap-r6-detect-power,lambda_1.03,wild_size,1.03,"{""noise_sd"": 1.45, ""rho"": 0.006766666666666661}",4000,20260964,0.8135,0.006158687969040159,0.0245,0.1495,0.5475402280265125,undefined_present
snap-r6-detect-power,lambda_1.03,cluster_t_size,1.03,"{""noise_sd"": 1.45, ""rho"": 0.006766666666666661}",4000,20260964,0.92925,0.004054147182207374,0.032,0.0245,0.5041990523626426,undefined_present
snap-r6-detect-power,lambda_1.05,wild_recipe,1.05,"{""noise_sd"": 1.45, ""rho"": 0.011388888888888893}",4000,20260964,0.94825,0.0035025682541529424,0.06275,0.0,0.40038745942365656,all_defined
snap-r6-detect-power,lambda_1.05,cluster_t_recipe,1.05,"{""noise_sd"": 1.45, ""rho"": 0.011388888888888893}",4000,20260964,0.95025,0.003437838619685338,0.063,0.00025,0.4003974166272918,undefined_present
snap-r6-detect-power,lambda_1.05,wild_size,1.05,"{""noise_sd"": 1.45, ""rho"": 0.011388888888888893}",4000,20260964,0.83025,0.0059358010727280945,0.043,0.1305,0.5556664606717828,undefined_present
snap-r6-detect-power,lambda_1.05,cluster_t_size,1.05,"{""noise_sd"": 1.45, ""rho"": 0.011388888888888893}",4000,20260964,0.936,0.0038698837191833025,0.05175,0.0155,0.5065778403427841,undefined_present
snap-r6-detect-power,lambda_1.08,wild_recipe,1.08,"{""noise_sd"": 1.45, ""rho"": 0.018488888888888902}",4000,20260964,0.951,0.003413173010557773,0.09325,0.0005,0.39691446411921105,undefined_present
snap-r6-detect-power,lambda_1.08,cluster_t_recipe,1.08,"{""noise_sd"": 1.45, ""rho"": 0.018488888888888902}",4000,20260964,0.95225,0.0033715700163277035,0.09375,0.0005,0.397356326789524,undefined_present
snap-r6-detect-power,lambda_1.08,wild_size,1.08,"{""noise_sd"": 1.45, ""rho"": 0.018488888888888902}",4000,20260964,0.82975,0.005942746366369677,0.0605,0.12375,0.5578085481007757,undefined_present
snap-r6-detect-power,lambda_1.08,cluster_t_size,1.08,"{""noise_sd"": 1.45, ""rho"": 0.018488888888888902}",4000,20260964,0.9365,0.0038557667849598992,0.0745,0.013,0.505199122772031,undefined_present
snap-r6-detect-power,lambda_1.10,wild_recipe,1.1,"{""noise_sd"": 1.45, ""rho"": 0.023333333333333355}",4000,20260964,0.9475,0.0035264624625820132,0.13525,0.0,0.39303333457891493,all_defined
snap-r6-detect-power,lambda_1.10,cluster_t_recipe,1.1,"{""noise_sd"": 1.45, ""rho"": 0.023333333333333355}",4000,20260964,0.9475,0.0035264624625820132,0.138,0.0,0.3934925353396712,all_defined
snap-r6-detect-power,lambda_1.10,wild_size,1.1,"{""noise_sd"": 1.45, ""rho"": 0.023333333333333355}",4000,20260964,0.8485,0.00566894500767118,0.08625,0.10775,0.5423040325032046,undefined_present
snap-r6-detect-power,lambda_1.10,cluster_t_size,1.1,"{""noise_sd"": 1.45, ""rho"": 0.023333333333333355}",4000,20260964,0.93725,0.0038344633751021787,0.104,0.009,0.5000272859689079,undefined_present
snap-r6-detect-power,lambda_1.15,wild_recipe,1.15,"{""noise_sd"": 1.45, ""rho"": 0.03583333333333331}",4000,20260964,0.946,0.0035736535926135893,0.2805,0.0,0.3878731815951598,all_defined
snap-r6-detect-power,lambda_1.15,cluster_t_recipe,1.15,"{""noise_sd"": 1.45, ""rho"": 0.03583333333333331}",4000,20260964,0.94775,0.0035185201967588594,0.2825,0.0,0.38812014989273075,all_defined
snap-r6-detect-power,lambda_1.15,wild_size,1.15,"{""noise_sd"": 1.45, ""rho"": 0.03583333333333331}",4000,20260964,0.86825,0.005347708329275261,0.14825,0.089,0.5473691018391754,undefined_present
snap-r6-detect-power,lambda_1.15,cluster_t_size,1.15,"{""noise_sd"": 1.45, ""rho"": 0.03583333333333331}",4000,20260964,0.94725,0.0035343824602043273,0.1925,0.003,0.49248323539555583,undefined_present
snap-r6-detect-power,lambda_1.25,wild_recipe,1.25,"{""noise_sd"": 1.45, ""rho"": 0.0625}",4000,20260964,0.95175,0.0033882863478460618,0.668,0.0,0.3811976114352079,all_defined
snap-r6-detect-power,lambda_1.25,cluster_t_recipe,1.25,"{""noise_sd"": 1.45, ""rho"": 0.0625}",4000,20260964,0.94975,0.0034541618918342556,0.6675,0.0,0.38150451948596337,all_defined
snap-r6-detect-power,lambda_1.25,wild_size,1.25,"{""noise_sd"": 1.45, ""rho"": 0.0625}",4000,20260964,0.895,0.004847035176270129,0.35075,0.063,0.5488439859373176,undefined_present
snap-r6-detect-power,lambda_1.25,cluster_t_size,1.25,"{""noise_sd"": 1.45, ""rho"": 0.0625}",4000,20260964,0.95025,0.003437838619685338,0.45925,0.001,0.479854503238197,undefined_present
snap-r6-detect-power,lambda_1.40,wild_recipe,1.4,"{""noise_sd"": 1.45, ""rho"": 0.10666666666666663}",4000,20260964,0.95,0.003446012188022557,0.968,0.0,0.37886098895419995,all_defined
snap-r6-detect-power,lambda_1.40,cluster_t_recipe,1.4,"{""noise_sd"": 1.45, ""rho"": 0.10666666666666663}",4000,20260964,0.9505,0.0034296410161998,0.9685,0.0,0.37788020657304444,all_defined
snap-r6-detect-power,lambda_1.40,wild_size,1.4,"{""noise_sd"": 1.45, ""rho"": 0.10666666666666663}",4000,20260964,0.92275,0.004221446360549901,0.6365,0.03625,0.5470245565237841,undefined_present
snap-r6-detect-power,lambda_1.40,cluster_t_size,1.4,"{""noise_sd"": 1.45, ""rho"": 0.10666666666666663}",4000,20260964,0.94675,0.0035501562465615516,0.81275,0.0005,0.4678876798030243,undefined_present
snap-r6-detect-power-margin,lambda_1.00,wild_recipe,1.0,"{""noise_sd"": 0.73, ""rho"": 0.0}",4000,20260970,0.947,0.003542280338990692,0.01425,0.0,0.22274498921647312,all_defined
snap-r6-detect-power-margin,lambda_1.00,cluster_t_recipe,1.0,"{""noise_sd"": 0.73, ""rho"": 0.0}",4000,20260970,0.945,0.003604684452209376,0.01525,0.0,0.2226696496852476,all_defined
snap-r6-detect-power-margin,lambda_1.00,wild_size,1.0,"{""noise_sd"": 0.73, ""rho"": 0.0}",4000,20260970,0.941,0.0037255536501304086,0.01675,0.01525,0.33224351866337287,undefined_present
snap-r6-detect-power-margin,lambda_1.00,cluster_t_size,1.0,"{""noise_sd"": 0.73, ""rho"": 0.0}",4000,20260970,0.94675,0.0035501562465615516,0.0185,0.0,0.2807414638603079,all_defined
snap-r6-detect-power-margin,lambda_1.03,wild_recipe,1.03,"{""noise_sd"": 0.73, ""rho"": 0.006766666666666661}",4000,20260970,0.94675,0.0035501562465615516,0.05275,0.0,0.22533762730823076,all_defined
snap-r6-detect-power-margin,lambda_1.03,cluster_t_recipe,1.03,"{""noise_sd"": 0.73, ""rho"": 0.006766666666666661}",4000,20260970,0.947,0.003542280338990692,0.055,0.0,0.2252160489219001,all_defined
snap-r6-detect-power-margin,lambda_1.03,wild_size,1.03,"{""noise_sd"": 0.73, ""rho"": 0.006766666666666661}",4000,20260970,0.94425,0.003627738189974573,0.03925,0.01575,0.3365320743514847,undefined_present
snap-r6-detect-power-margin,lambda_1.03,cluster_t_size,1.03,"{""noise_sd"": 0.73, ""rho"": 0.006766666666666661}",4000,20260970,0.9475,0.0035264624625820132,0.04975,0.0,0.28294088035632853,all_defined
snap-r6-detect-power-margin,lambda_1.05,wild_recipe,1.05,"{""noise_sd"": 0.73, ""rho"": 0.011388888888888893}",4000,20260970,0.945,0.003604684452209376,0.1035,0.0,0.22675737948172842,all_defined
snap-r6-detect-power-margin,lambda_1.05,cluster_t_recipe,1.05,"{""noise_sd"": 0.73, ""rho"": 0.011388888888888893}",4000,20260970,0.9455,0.0035892112643309253,0.10275,0.0,0.22637152428206664,all_defined
snap-r6-detect-power-margin,lambda_1.05,wild_size,1.05,"{""noise_sd"": 0.73, ""rho"": 0.011388888888888893}",4000,20260970,0.9495,0.003462287899640929,0.0605,0.01225,0.33776222912999965,undefined_present
snap-r6-detect-power-margin,lambda_1.05,cluster_t_size,1.05,"{""noise_sd"": 0.73, ""rho"": 0.011388888888888893}",4000,20260970,0.947,0.003542280338990692,0.0855,0.0,0.2886744391011048,all_defined
snap-r6-detect-power-margin,lambda_1.08,wild_recipe,1.08,"{""noise_sd"": 0.73, ""rho"": 0.018488888888888902}",4000,20260970,0.94175,0.0037032734674879203,0.22925,0.0,0.22888656295312143,all_defined
snap-r6-detect-power-margin,lambda_1.08,cluster_t_recipe,1.08,"{""noise_sd"": 0.73, ""rho"": 0.018488888888888902}",4000,20260970,0.94125,0.003718145959345866,0.22875,0.0,0.2288864568583766,all_defined
snap-r6-detect-power-margin,lambda_1.08,wild_size,1.08,"{""noise_sd"": 0.73, ""rho"": 0.018488888888888902}",4000,20260970,0.94575,0.0035814430576235614,0.118,0.0115,0.34263314555679053,undefined_present
snap-r6-detect-power-margin,lambda_1.08,cluster_t_size,1.08,"{""noise_sd"": 0.73, ""rho"": 0.018488888888888902}",4000,20260970,0.94925,0.003470390377896987,0.16025,0.0,0.2884469430604051,all_defined
snap-r6-detect-power-margin,lambda_1.10,wild_recipe,1.1,"{""noise_sd"": 0.73, ""rho"": 0.023333333333333355}",4000,20260970,0.95075,0.003421419204803762,0.332,0.0,0.23110264212107628,all_defined
snap-r6-detect-power-margin,lambda_1.10,cluster_t_recipe,1.1,"{""noise_sd"": 0.73, ""rho"": 0.023333333333333355}",4000,20260970,0.9515,0.0033966067626382654,0.332,0.0,0.23069098102405655,all_defined
snap-r6-detect-power-margin,lambda_1.10,wild_size,1.1,"{""noise_sd"": 0.73, ""rho"": 0.023333333333333355}",4000,20260970,0.9515,0.0033966067626382654,0.16475,0.01125,0.35074209033424264,undefined_present
snap-r6-detect-power-margin,lambda_1.10,cluster_t_size,1.1,"{""noise_sd"": 0.73, ""rho"": 0.023333333333333355}",4000,20260970,0.95125,0.003404902256306338,0.214,0.0,0.2944474242618593,all_defined
snap-r6-detect-power-margin,lambda_1.15,wild_recipe,1.15,"{""noise_sd"": 0.73, ""rho"": 0.03583333333333331}",4000,20260970,0.94225,0.003688324060464318,0.6515,0.0,0.2338734496300804,all_defined
snap-r6-detect-power-margin,lambda_1.15,cluster_t_recipe,1.15,"{""noise_sd"": 0.73, ""rho"": 0.03583333333333331}",4000,20260970,0.94,0.003754996671103719,0.65,0.0,0.23341727281426827,all_defined
snap-r6-detect-power-margin,lambda_1.15,wild_size,1.15,"{""noise_sd"": 0.73, ""rho"": 0.03583333333333331}",4000,20260970,0.9465,0.0035580103288214327,0.3285,0.0095,0.34898523733090986,undefined_present
snap-r6-detect-power-margin,lambda_1.15,cluster_t_size,1.15,"{""noise_sd"": 0.73, ""rho"": 0.03583333333333331}",4000,20260970,0.9425,0.0036808202210920327,0.4305,0.0,0.29534297886926886,all_defined
snap-r6-detect-power-margin,lambda_1.25,wild_recipe,1.25,"{""noise_sd"": 0.73, ""rho"": 0.0625}",4000,20260970,0.94425,0.003627738189974573,0.96975,0.0,0.24244090105648597,all_defined
snap-r6-detect-power-margin,lambda_1.25,cluster_t_recipe,1.25,"{""noise_sd"": 0.73, ""rho"": 0.0625}",4000,20260970,0.94475,0.003612389704198594,0.9705,0.0,0.24178578223224056,all_defined
snap-r6-detect-power-margin,lambda_1.25,wild_size,1.25,"{""noise_sd"": 0.73, ""rho"": 0.0625}",4000,20260970,0.955,0.003277766007511825,0.63775,0.00575,0.3540583375362174,undefined_present
snap-r6-detect-power-margin,lambda_1.25,cluster_t_size,1.25,"{""noise_sd"": 0.73, ""rho"": 0.0625}",4000,20260970,0.95125,0.003404902256306338,0.83175,0.0,0.3026089333073214,all_defined
snap-r6-detect-power-margin,lambda_1.40,wild_recipe,1.4,"{""noise_sd"": 0.73, ""rho"": 0.10666666666666663}",4000,20260970,0.95425,0.003303669834441691,1.0,0.0,0.2509128538868747,all_defined
snap-r6-detect-power-margin,lambda_1.40,cluster_t_recipe,1.4,"{""noise_sd"": 0.73, ""rho"": 0.10666666666666663}",4000,20260970,0.953,0.003346303931205295,1.0,0.0,0.24965621451171782,all_defined
snap-r6-detect-power-margin,lambda_1.40,wild_size,1.4,"{""noise_sd"": 0.73, ""rho"": 0.10666666666666663}",4000,20260970,0.9535,0.0033293298875299213,0.87325,0.006,0.37573299364984514,undefined_present
snap-r6-detect-power-margin,lambda_1.40,cluster_t_size,1.4,"{""noise_sd"": 0.73, ""rho"": 0.10666666666666663}",4000,20260970,0.947,0.003542280338990692,0.99075,0.0,0.31485770436878313,all_defined
snap-r6-estimator-bias,margin_lambda_1.00,wild_recipe,1.0,"{""noise_sd"": 0.73, ""rho"": 0.0}",4000,20260973,0.9405,0.0037403124869454423,0.016,0.0,0.22163028553326958,all_defined
snap-r6-estimator-bias,margin_lambda_1.00,cluster_t_recipe,1.0,"{""noise_sd"": 0.73, ""rho"": 0.0}",4000,20260973,0.94375,0.0036430048551985223,0.0145,0.0,0.22127932859399374,all_defined
snap-r6-estimator-bias,margin_lambda_1.00,wild_size,1.0,"{""noise_sd"": 0.73, ""rho"": 0.0}",4000,20260973,0.939,0.003784144553264319,0.0165,0.01525,0.325265608143953,undefined_present
snap-r6-estimator-bias,margin_lambda_1.00,cluster_t_size,1.0,"{""noise_sd"": 0.73, ""rho"": 0.0}",4000,20260973,0.94125,0.003718145959345866,0.02025,0.0,0.27630172069098813,all_defined
snap-r6-estimator-bias,accuracy_lambda_1.00,wild_recipe,1.0,"{""noise_sd"": 1.45, ""rho"": 0.0}",4000,20260973,0.94575,0.0035814430576235614,0.01875,0.00025,0.4033773948570294,undefined_present
snap-r6-estimator-bias,accuracy_lambda_1.00,cluster_t_recipe,1.0,"{""noise_sd"": 1.45, ""rho"": 0.0}",4000,20260973,0.94675,0.0035501562465615516,0.01825,0.00025,0.40479714713308257,undefined_present
snap-r6-estimator-bias,accuracy_lambda_1.00,wild_size,1.0,"{""noise_sd"": 1.45, ""rho"": 0.0}",4000,20260973,0.79225,0.006414630494034711,0.015,0.16925,0.542674567351838,undefined_present
snap-r6-estimator-bias,accuracy_lambda_1.00,cluster_t_size,1.0,"{""noise_sd"": 1.45, ""rho"": 0.0}",4000,20260973,0.92225,0.004233938400000642,0.01775,0.0285,0.505381175335529,undefined_present
snap-r6-estimator-bias,margin_lambda_1.05,wild_recipe,1.05,"{""noise_sd"": 0.73, ""rho"": 0.011388888888888893}",4000,20260973,0.95175,0.0033882863478460618,0.1015,0.0,0.22722421976364193,all_defined
snap-r6-estimator-bias,margin_lambda_1.05,cluster_t_recipe,1.05,"{""noise_sd"": 0.73, ""rho"": 0.011388888888888893}",4000,20260973,0.95075,0.003421419204803762,0.10475,0.0,0.2272551351905518,all_defined
snap-r6-estimator-bias,margin_lambda_1.05,wild_size,1.05,"{""noise_sd"": 0.73, ""rho"": 0.011388888888888893}",4000,20260973,0.94025,0.0037476638556572803,0.0665,0.01275,0.33688024716597076,undefined_present
snap-r6-estimator-bias,margin_lambda_1.05,cluster_t_size,1.05,"{""noise_sd"": 0.73, ""rho"": 0.011388888888888893}",4000,20260973,0.949,0.003478469491026191,0.08,0.0,0.28744622517446633,all_defined
snap-r6-estimator-bias,accuracy_lambda_1.05,wild_recipe,1.05,"{""noise_sd"": 1.45, ""rho"": 0.011388888888888893}",4000,20260973,0.9525,0.0033631737243264726,0.057,0.0005,0.39885571407219933,undefined_present
snap-r6-estimator-bias,accuracy_lambda_1.05,cluster_t_recipe,1.05,"{""noise_sd"": 1.45, ""rho"": 0.011388888888888893}",4000,20260973,0.95375,0.0033208032725531938,0.057,0.0005,0.39919336272818584,undefined_present
snap-r6-estimator-bias,accuracy_lambda_1.05,wild_size,1.05,"{""noise_sd"": 1.45, ""rho"": 0.011388888888888893}",4000,20260973,0.829,0.005953129429132211,0.03525,0.12975,0.5442212651977864,undefined_present
snap-r6-estimator-bias,accuracy_lambda_1.05,cluster_t_size,1.05,"{""noise_sd"": 1.45, ""rho"": 0.011388888888888893}",4000,20260973,0.934,0.003925684653662337,0.048,0.01975,0.49732532598299994,undefined_present
snap-r6-estimator-bias,margin_lambda_1.10,wild_recipe,1.1,"{""noise_sd"": 0.73, ""rho"": 0.023333333333333355}",4000,20260973,0.944,0.0036353816856005655,0.3525,0.0,0.23138477278483993,all_defined
snap-r6-estimator-bias,margin_lambda_1.10,cluster_t_recipe,1.1,"{""noise_sd"": 0.73, ""rho"": 0.023333333333333355}",4000,20260973,0.94475,0.003612389704198594,0.352,0.0,0.23116577493112356,all_defined
snap-r6-estimator-bias,margin_lambda_1.10,wild_size,1.1,"{""noise_sd"": 0.73, ""rho"": 0.023333333333333355}",4000,20260973,0.9505,0.0034296410161998,0.16925,0.01,0.3452554049621847,undefined_present
snap-r6-estimator-bias,margin_lambda_1.10,cluster_t_size,1.1,"{""noise_sd"": 0.73, ""rho"": 0.023333333333333355}",4000,20260973,0.94975,0.0034541618918342556,0.2225,0.0,0.29344749662398456,all_defined
snap-r6-estimator-bias,accuracy_lambda_1.10,wild_recipe,1.1,"{""noise_sd"": 1.45, ""rho"": 0.023333333333333355}",4000,20260973,0.948,0.0035105555115964213,0.14025,0.0,0.3947453779751953,all_defined
snap-r6-estimator-bias,accuracy_lambda_1.10,cluster_t_recipe,1.1,"{""noise_sd"": 1.45, ""rho"": 0.023333333333333355}",4000,20260973,0.94925,0.003470390377896987,0.14175,0.0,0.3957538929778032,all_defined
snap-r6-estimator-bias,accuracy_lambda_1.10,wild_size,1.1,"{""noise_sd"": 1.45, ""rho"": 0.023333333333333355}",4000,20260973,0.84475,0.005725981084058871,0.084,0.114,0.5509803723467377,undefined_present
snap-r6-estimator-bias,accuracy_lambda_1.10,cluster_t_size,1.1,"{""noise_sd"": 1.45, ""rho"": 0.023333333333333355}",4000,20260973,0.94,0.003754996671103719,0.1075,0.00925,0.5017962291870609,undefined_present
snap-r6-estimator-bias,margin_lambda_1.15,wild_recipe,1.15,"{""noise_sd"": 0.73, ""rho"": 0.03583333333333331}",4000,20260973,0.94775,0.0035185201967588594,0.6605,0.0,0.23547507274339396,all_defined
snap-r6-estimator-bias,margin_lambda_1.15,cluster_t_recipe,1.15,"{""noise_sd"": 0.73, ""rho"": 0.03583333333333331}",4000,20260973,0.94725,0.0035343824602043273,0.6615,0.0,0.23516071005971778,all_defined
snap-r6-estimator-bias,margin_lambda_1.15,wild_size,1.15,"{""noise_sd"": 0.73, ""rho"": 0.03583333333333331}",4000,20260973,0.9545,0.003295062594246124,0.3355,0.01,0.3450663705965347,undefined_present
snap-r6-estimator-bias,margin_lambda_1.15,cluster_t_size,1.15,"{""noise_sd"": 0.73, ""rho"": 0.03583333333333331}",4000,20260973,0.95025,0.003437838619685338,0.44625,0.0,0.2929501436415782,all_defined
snap-r6-estimator-bias,accuracy_lambda_1.15,wild_recipe,1.15,"{""noise_sd"": 1.45, ""rho"": 0.03583333333333331}",4000,20260973,0.94025,0.0037476638556572803,0.28175,0.0,0.38857175326607146,all_defined
snap-r6-estimator-bias,accuracy_lambda_1.15,cluster_t_recipe,1.15,"{""noise_sd"": 1.45, ""rho"": 0.03583333333333331}",4000,20260973,0.94125,0.003718145959345866,0.27975,0.0,0.3887097399769835,all_defined
snap-r6-estimator-bias,accuracy_lambda_1.15,wild_size,1.15,"{""noise_sd"": 1.45, ""rho"": 0.03583333333333331}",4000,20260973,0.8655,0.005394667505972911,0.14775,0.09275,0.5517573199930637,undefined_present
snap-r6-estimator-bias,accuracy_lambda_1.15,cluster_t_size,1.15,"{""noise_sd"": 1.45, ""rho"": 0.03583333333333331}",4000,20260973,0.9415,0.003710719269899031,0.1925,0.00425,0.48921922123340233,undefined_present
snap-r6-estimator-bias,margin_lambda_1.25,wild_recipe,1.25,"{""noise_sd"": 0.73, ""rho"": 0.0625}",4000,20260973,0.95025,0.003437838619685338,0.97475,0.0,0.24281017468036303,all_defined
snap-r6-estimator-bias,margin_lambda_1.25,cluster_t_recipe,1.25,"{""noise_sd"": 0.73, ""rho"": 0.0625}",4000,20260973,0.9505,0.0034296410161998,0.97625,0.0,0.24165221743799603,all_defined
snap-r6-estimator-bias,margin_lambda_1.25,wild_size,1.25,"{""noise_sd"": 0.73, ""rho"": 0.0625}",4000,20260973,0.9455,0.0035892112643309253,0.64775,0.0085,0.3558631319407817,undefined_present
snap-r6-estimator-bias,margin_lambda_1.25,cluster_t_size,1.25,"{""noise_sd"": 0.73, ""rho"": 0.0625}",4000,20260973,0.94225,0.003688324060464318,0.83125,0.0,0.30322905577887627,all_defined
snap-r6-estimator-bias,accuracy_lambda_1.25,wild_recipe,1.25,"{""noise_sd"": 1.45, ""rho"": 0.0625}",4000,20260973,0.95375,0.0033208032725531938,0.6525,0.0,0.3823526443504116,all_defined
snap-r6-estimator-bias,accuracy_lambda_1.25,cluster_t_recipe,1.25,"{""noise_sd"": 1.45, ""rho"": 0.0625}",4000,20260973,0.9535,0.0033293298875299213,0.6535,0.0,0.38328666411875156,all_defined
snap-r6-estimator-bias,accuracy_lambda_1.25,wild_size,1.25,"{""noise_sd"": 1.45, ""rho"": 0.0625}",4000,20260973,0.89525,0.004841937564136902,0.33575,0.064,0.5511722545497226,undefined_present
snap-r6-estimator-bias,accuracy_lambda_1.25,cluster_t_size,1.25,"{""noise_sd"": 1.45, ""rho"": 0.0625}",4000,20260973,0.94825,0.0035025682541529424,0.43375,0.00075,0.4890046844855096,undefined_present
snap-r6-estimator-bias,margin_lambda_1.40,wild_recipe,1.4,"{""noise_sd"": 0.73, ""rho"": 0.10666666666666663}",4000,20260973,0.94525,0.0035969583504677936,1.0,0.0,0.2515350675107765,all_defined
snap-r6-estimator-bias,margin_lambda_1.40,cluster_t_recipe,1.4,"{""noise_sd"": 0.73, ""rho"": 0.10666666666666663}",4000,20260973,0.945,0.003604684452209376,1.0,0.0,0.25027962169159435,all_defined
snap-r6-estimator-bias,margin_lambda_1.40,wild_size,1.4,"{""noise_sd"": 0.73, ""rho"": 0.10666666666666663}",4000,20260973,0.954,0.003312249990565327,0.8705,0.00425,0.3698536152183183,undefined_present
snap-r6-estimator-bias,margin_lambda_1.40,cluster_t_size,1.4,"{""noise_sd"": 0.73, ""rho"": 0.10666666666666663}",4000,20260973,0.945,0.003604684452209376,0.9905,0.0,0.31428643281959157,all_defined
snap-r6-estimator-bias,accuracy_lambda_1.40,wild_recipe,1.4,"{""noise_sd"": 1.45, ""rho"": 0.10666666666666663}",4000,20260973,0.943,0.003665753674212168,0.967,0.0,0.3754188897891171,all_defined
snap-r6-estimator-bias,accuracy_lambda_1.40,cluster_t_recipe,1.4,"{""noise_sd"": 1.45, ""rho"": 0.10666666666666663}",4000,20260973,0.94225,0.003688324060464318,0.96675,0.0,0.3745484089216531,all_defined
snap-r6-estimator-bias,accuracy_lambda_1.40,wild_size,1.4,"{""noise_sd"": 1.45, ""rho"": 0.10666666666666663}",4000,20260973,0.92175,0.004246378972136143,0.626,0.03825,0.5454780028421589,undefined_present
snap-r6-estimator-bias,accuracy_lambda_1.40,cluster_t_size,1.4,"{""noise_sd"": 1.45, ""rho"": 0.10666666666666663}",4000,20260973,0.945,0.003604684452209376,0.807,0.0,0.4810742722566801,all_defined
